target,Municipio,Ano,latitude,longitude,altitude,precipitacao (% do total anual) 01,precipitacao (% do total anual) 02,precipitacao (% do total anual) 03,precipitacao (% do total anual) 04,precipitacao (% do total anual) 05,precipitacao (% do total anual) 06,precipitacao (% do total anual) 07,precipitacao (% do total anual) 08,precipitacao (% do total anual) 09,precipitacao (% do total anual) 10,precipitacao (% do total anual) 11,precipitacao (% do total anual) 12,temperatura maxima (ºC) 1,temperatura maxima (ºC) 2,temperatura maxima (ºC) 3,temperatura maxima (ºC) 4,temperatura maxima (ºC) 5,temperatura maxima (ºC) 6,temperatura maxima (ºC) 7,temperatura maxima (ºC) 8,temperatura maxima (ºC) 9,temperatura maxima (ºC) 10,temperatura maxima (ºC) 11,temperatura maxima (ºC) 12,temperatura minima (ºC) 1,temperatura minima (ºC) 2,temperatura minima (ºC) 3,temperatura minima (ºC) 4,temperatura minima (ºC) 5,temperatura minima (ºC) 6,temperatura minima (ºC) 7,temperatura minima (ºC) 8,temperatura minima (ºC) 9,temperatura minima (ºC) 10,temperatura minima (ºC) 11,temperatura minima (ºC) 12,Mesorregião
5702.0,Abre Campo - MG,2012,-20.273473,-42.442642,897,28.672160628810992,3.3132274504403814,11.570809452277237,4.596041025980532,8.469968376865086,2.021918225453568,0.34831364694439926,1.9624501376684305,2.2088183002935877,4.969841175660573,23.702319453150423,8.16413212645479,26.0,29.0,28.0,27.0,24.0,24.0,24.0,23.0,26.0,28.0,26.0,29.0,16.0,16.0,16.0,14.0,11.0,11.0,9.0,10.0,12.0,15.0,16.0,16.0,Zona Da Mata
5702.0,Abre Campo - MG,2013,-20.273473,-42.442642,897,17.015931633739495,8.005553005996969,12.547101602928088,5.982680067477878,4.905136383968705,2.2145832293978884,0.8593905069305239,0.5751305574138328,3.470615508757885,7.007337979587349,9.49957024794343,27.916969275857962,27.0,29.0,27.0,25.0,25.0,24.0,23.0,25.0,26.0,25.0,27.0,27.0,17.0,17.0,17.0,13.0,11.0,11.0,9.0,10.0,13.0,14.0,16.0,16.0,Zona Da Mata
4320.0,Abre Campo - MG,2014,-20.273473,-42.442642,897,9.293429084501394,4.162916252768253,13.580107540673406,13.951395009277388,1.2488749187501118,1.0013500827462414,5.98559858981957,2.4752475016459883,0.7988298648012963,9.169666881097637,21.950945576311092,16.381638697607624,30.0,30.0,28.0,27.0,26.0,24.0,22.0,25.0,27.0,28.0,27.0,28.0,16.0,16.0,16.0,14.0,11.0,10.0,10.0,10.0,13.0,14.0,16.0,16.0,Zona Da Mata
6300.0,Abre Campo - MG,2015,-20.273473,-42.442642,897,6.120171895693197,17.63948486302267,14.635193037203722,7.854077201783817,8.163089944319893,1.5193133602596605,1.6051502695687732,0.8583690930911275,5.553647770346137,5.630901119701067,15.58798325444179,14.832618190568143,31.0,28.0,28.0,26.0,24.0,23.0,24.0,25.0,27.0,29.0,28.0,29.0,17.0,17.0,16.0,14.0,12.0,11.0,10.0,11.0,13.0,15.0,17.0,17.0,Zona Da Mata
6300.0,Abre Campo - MG,2016,-20.273473,-42.442642,897,25.520467202309522,7.251462078623922,8.608187360698215,4.57699816717904,1.076023420087277,3.6179338872365916,0.2884990326525287,0.6393762114151563,5.060429031909092,5.808966933951421,19.98440475518803,17.567251918749204,27.0,30.0,29.0,29.0,26.0,23.0,24.0,26.0,27.0,27.0,26.0,28.0,17.0,17.0,17.0,14.0,12.0,10.0,9.0,10.0,13.0,15.0,15.0,16.0,Zona Da Mata
3140.0,Abre Campo - MG,2017,-20.273473,-42.442642,897,10.171239838861544,13.34846240807809,11.192490259582783,6.653600200397138,5.10625131658385,2.145657040185525,1.4235609927837833,0.3094697767626576,1.5989271799403972,9.676088668254694,17.1652563214842,21.208995997085335,30.0,29.0,29.0,27.0,25.0,24.0,22.0,25.0,27.0,28.0,26.0,27.0,17.0,17.0,16.0,14.0,12.0,10.0,8.0,10.0,12.0,15.0,16.0,16.0,Zona Da Mata
4200.0,Abre Campo - MG,2018,-20.273473,-42.442642,897,11.01382123343142,20.37050420089875,14.805702606875931,6.107533163903294,2.178160512318945,0.37629349186255123,0.897315255134685,3.7846442421511304,4.139228617523517,8.799478791283715,13.177509553518126,14.349808331097933,28.0,27.0,28.0,26.0,25.0,24.0,25.0,23.0,26.0,26.0,26.0,28.0,16.0,17.0,17.0,14.0,11.0,11.0,9.0,11.0,13.0,16.0,16.0,16.0,Zona Da Mata
5250.0,Abre Campo - MG,2019,-20.273473,-42.442642,897,3.040013762116908,17.57318520208837,10.06409131729868,8.323228792050747,6.05404489596593,0.8487788246072938,0.6062705772055225,1.2645072369249288,3.7415556282609024,5.664299524905237,24.372076675036013,18.447947563539472,30.0,29.0,28.0,28.0,26.0,25.0,24.0,24.0,27.0,28.0,27.0,28.0,17.0,17.0,17.0,15.0,13.0,10.0,8.0,10.0,13.0,16.0,16.0,16.0,Zona Da Mata
5550.0,Abre Campo - MG,2020,-20.273473,-42.442642,897,26.10667714999429,16.382437990757488,12.832607493420179,4.208998467511232,2.8483308296489214,0.6228834190892687,1.1248186037018877,1.487663307131837,2.098451914307963,9.857281109846955,9.941944504875892,12.487905209714087,28.0,27.0,27.0,26.0,25.0,25.0,24.0,24.0,29.0,27.0,26.0,28.0,17.0,17.0,16.0,14.0,10.0,10.0,10.0,10.0,13.0,16.0,16.0,16.0,Zona Da Mata
4800.0,Abre Campo - MG,2021,-20.273473,-42.442642,897,9.157894719987695,25.396490753012973,9.0105258708894,3.6210525178354533,1.529824505048372,1.6771929525995888,0.19649122436232258,2.16140345125442,1.9298245578518132,18.18947450736795,14.582456327671418,12.547368612118595,29.0,27.0,29.0,26.0,26.0,24.0,23.0,25.0,28.0,25.0,26.0,26.0,17.0,16.0,16.0,13.0,11.0,9.0,7.0,10.0,14.0,15.0,15.0,16.0,Zona Da Mata
4920.0,Abre Campo - MG,2022,-20.273473,-42.442642,897,15.026962806235941,22.234644273547808,2.0518216674801932,3.511771714583478,2.0320925382072614,0.34197025700770767,0.3222412218102361,0.5063790404457376,3.8932000419861286,8.897803560360499,21.452058865771413,19.729054012563598,28.0,28.0,29.0,27.0,24.0,24.0,25.0,24.0,25.0,27.0,25.0,26.0,17.0,17.0,16.0,14.0,10.0,9.0,10.0,10.0,12.0,16.0,14.0,16.0,Zona Da Mata
7380.0,Abre Campo - MG,2023,-20.273473,-42.442642,897,28.003280971970696,8.05658031962062,6.672816497402626,10.444854488553311,3.3005330467516627,0.6355063284310789,2.2140221546498293,6.672816497402626,2.644526337592315,10.393603976619312,8.220581801405269,12.740877579600651,27.0,28.0,29.0,26.0,25.0,24.0,24.0,25.0,28.0,27.0,29.0,29.0,16.0,17.0,16.0,14.0,12.0,10.0,9.0,12.0,15.0,16.0,17.0,17.0,Zona Da Mata
16350.0,Alfenas - MG,2012,-21.388698,-45.96604,830,26.18907463518085,7.355323323669559,10.285671973726549,4.910911268755138,3.894860951975638,6.250920439086392,1.9437490487799551,0.23560595222187772,3.070240075314038,6.162567871282727,11.853924294525985,17.84715016548129,27.0,29.0,29.0,27.0,24.0,24.0,25.0,26.0,29.0,30.0,27.0,31.0,16.0,17.0,16.0,16.0,11.0,12.0,9.0,11.0,13.0,16.0,17.0,18.0,Sul/Sudoeste De Minas
20206.0,Alfenas - MG,2013,-21.388698,-45.96604,830,23.173656664951547,13.593050998377487,11.531729732179313,4.297660161137554,4.031892202070162,2.294678269369171,2.2817139364654304,0.4731963582494281,3.9541064519218025,8.446230864793215,12.91242611730898,13.00965824317591,27.0,29.0,27.0,26.0,25.0,24.0,24.0,26.0,27.0,27.0,27.0,29.0,17.0,18.0,17.0,14.0,11.0,12.0,9.0,10.0,13.0,15.0,17.0,17.0,Sul/Sudoeste De Minas
13728.0,Alfenas - MG,2014,-21.388698,-45.96604,830,11.046947127388455,9.720885586351653,9.956154214131562,8.83327966029964,1.9783980234181493,1.1442626201743094,4.202758962753263,1.0907924033251701,4.683990914395515,6.213239034691819,21.238370785190686,19.890920667879772,31.0,31.0,29.0,27.0,26.0,25.0,24.0,27.0,29.0,30.0,28.0,29.0,17.0,18.0,17.0,15.0,11.0,11.0,10.0,11.0,14.0,16.0,17.0,17.0,Sul/Sudoeste De Minas
13386.0,Alfenas - MG,2015,-21.388698,-45.96604,830,8.714062936649071,17.205259819335534,14.753733225746837,3.714434232710144,3.4247082492032157,2.102369719036173,0.928608558177536,1.2851941878399415,8.988930843158549,5.296783442555739,17.279548503989737,16.306366281597533,32.0,28.0,28.0,27.0,25.0,24.0,25.0,27.0,28.0,30.0,29.0,30.0,18.0,18.0,17.0,16.0,12.0,11.0,11.0,11.0,15.0,17.0,18.0,17.0,Sul/Sudoeste De Minas
24243.0,Alfenas - MG,2016,-21.388698,-45.96604,830,24.86776106670742,12.667037975840131,13.300390299431388,1.0370267088347607,2.8953228597065017,7.217427469438954,0.0835189350275802,1.8513363460958185,1.579899844592055,10.314587853641623,14.39309611022237,9.792594530461397,28.0,30.0,29.0,30.0,25.0,23.0,25.0,27.0,29.0,28.0,27.0,30.0,18.0,18.0,17.0,16.0,12.0,9.0,9.0,11.0,14.0,16.0,16.0,16.0,Sul/Sudoeste De Minas
14566.0,Alfenas - MG,2017,-21.388698,-45.96604,830,20.22615163462154,8.365924349604738,11.16306784146735,6.061894536665405,6.019384759125389,1.776908668740292,0.23805475017004255,1.462336412241331,2.7461315642202755,10.899506701801068,13.42458722821894,17.616051553123633,29.0,30.0,29.0,27.0,26.0,25.0,23.0,26.0,30.0,30.0,27.0,29.0,17.0,18.0,16.0,15.0,13.0,10.0,8.0,11.0,13.0,16.0,17.0,17.0,Sul/Sudoeste De Minas
27265.0,Alfenas - MG,2018,-21.388698,-45.96604,830,16.845516177840793,10.896651199758994,11.96254986306044,1.901332331225969,1.7572920010214625,1.5844436322495676,0.5185451749994658,4.609290566544197,4.522866313474468,14.548073350655121,15.541951848854316,15.311487540315206,29.0,28.0,30.0,27.0,27.0,25.0,26.0,24.0,28.0,27.0,27.0,30.0,17.0,18.0,17.0,15.0,11.0,12.0,9.0,11.0,14.0,17.0,17.0,17.0,Sul/Sudoeste De Minas
20208.0,Alfenas - MG,2019,-21.388698,-45.96604,830,9.716598904783694,17.790848112516265,14.055457872437524,8.769383731791745,3.7353908228756607,0.710411743992037,1.6958216059324804,1.8715147710582574,5.423573418168828,6.9437018589755315,14.765869834978407,14.521427322489563,31.0,28.0,29.0,28.0,27.0,26.0,25.0,25.0,29.0,30.0,28.0,29.0,18.0,18.0,17.0,16.0,13.0,11.0,8.0,11.0,15.0,17.0,17.0,17.0,Sul/Sudoeste De Minas
21750.0,Alfenas - MG,2020,-21.388698,-45.96604,830,23.033309647154425,27.41318120108001,8.008504585010616,2.2537207052507386,1.672572666028784,0.6024096369255774,0.177179304978111,0.8433734646603918,1.5591778838073767,5.407512604215278,6.76116238610638,22.26789591478231,29.0,27.0,28.0,27.0,26.0,26.0,26.0,26.0,31.0,29.0,28.0,29.0,18.0,18.0,16.0,14.0,10.0,11.0,10.0,11.0,15.0,17.0,17.0,17.0,Sul/Sudoeste De Minas
13399.0,Alfenas - MG,2021,-21.388698,-45.96604,830,14.649209034188871,16.691370030355728,9.568510980710878,1.3669302074134058,1.8445322542761802,2.2068510646956274,0.452898552289557,0.6669960811477269,1.4657443427672618,16.641963669453244,15.242095416921886,19.20289836577963,30.0,28.0,30.0,27.0,26.0,24.0,24.0,27.0,31.0,27.0,28.0,28.0,18.0,17.0,17.0,14.0,11.0,10.0,7.0,11.0,15.0,16.0,16.0,17.0,Sul/Sudoeste De Minas
9170.0,Alfenas - MG,2022,-21.388698,-45.96604,830,19.965373267494606,17.299169317797904,8.476454463678202,4.487534871462409,2.4376732015433022,1.1357340542305483,0.3047091501929128,1.1218837178656023,6.031855895820644,9.099722638121477,10.879501890353067,18.760387531439324,29.0,28.0,30.0,28.0,25.0,25.0,26.0,26.0,27.0,29.0,27.0,28.0,18.0,18.0,17.0,15.0,10.0,10.0,10.0,11.0,14.0,17.0,15.0,17.0,Sul/Sudoeste De Minas
22190.0,Alfenas - MG,2023,-21.388698,-45.96604,830,20.27113387850386,16.850024356397924,12.186812152290347,6.636382973161218,2.2286890141784284,1.6892610662896106,0.7310668009556164,1.5047200437879806,2.6190646185664783,12.605579214317642,12.229399000302795,10.447866881248103,28.0,29.0,30.0,27.0,26.0,24.0,25.0,27.0,31.0,29.0,30.0,31.0,17.0,18.0,17.0,15.0,11.0,10.0,10.0,13.0,16.0,18.0,19.0,18.0,Sul/Sudoeste De Minas
9207.0,Alpinópolis - MG,2012,-20.859726,-46.376291,911,29.43702951563809,7.585519428375773,9.717747963578724,4.939408040698133,4.042031076795201,4.686301499984298,1.0277649734918548,0.1533977616045009,3.2597024340956438,5.391931554464615,13.230556938388203,16.528608812884972,26.0,28.0,28.0,27.0,24.0,24.0,24.0,25.0,28.0,30.0,27.0,29.0,17.0,17.0,16.0,16.0,12.0,12.0,9.0,11.0,13.0,17.0,17.0,18.0,Sul/Sudoeste De Minas
9246.0,Alpinópolis - MG,2013,-20.859726,-46.376291,911,22.78404124012002,12.448524638860386,12.198744244617219,4.77283450709662,4.961857870070582,2.004995680635284,1.1071356078416186,0.41180044264259735,4.30027687223256,7.992979311395253,12.786065990565868,14.230743593922002,26.0,28.0,27.0,25.0,25.0,24.0,23.0,25.0,27.0,26.0,27.0,28.0,17.0,18.0,17.0,14.0,12.0,12.0,9.0,10.0,13.0,16.0,17.0,17.0,Sul/Sudoeste De Minas
7164.0,Alpinópolis - MG,2014,-20.859726,-46.376291,911,12.241344096909598,9.536980056430751,10.448678643387273,8.799426582454755,1.4955952174442038,0.5326777152224169,2.9194837385935024,0.4404835309754173,3.984839364423365,6.463839278963906,21.809055092190953,21.327596683003858,30.0,30.0,28.0,27.0,26.0,25.0,23.0,26.0,29.0,30.0,27.0,29.0,17.0,18.0,17.0,15.0,12.0,11.0,10.0,11.0,14.0,16.0,17.0,17.0,Sul/Sudoeste De Minas
7917.0,Alpinópolis - MG,2015,-20.859726,-46.376291,911,9.145449133853326,18.627451242387583,14.749780809633775,3.650863405873031,3.5923323081388023,1.4998536579519453,0.6584723376374394,0.81943222843841,8.84547851390172,4.8287971426745555,17.171495070445435,16.41059414906397,30.0,27.0,27.0,27.0,24.0,24.0,24.0,27.0,28.0,30.0,28.0,29.0,18.0,18.0,17.0,15.0,13.0,11.0,11.0,12.0,15.0,17.0,18.0,18.0,Sul/Sudoeste De Minas
11040.0,Alpinópolis - MG,2016,-20.859726,-46.376291,911,25.95884621238077,12.108062735625836,13.32586746220468,0.9168533321130512,2.7925533042017827,5.004199338712413,0.07698768380270019,1.623740258406001,1.6517357524834055,10.13437873450576,15.50951893708922,10.897256248474381,27.0,29.0,28.0,29.0,26.0,23.0,25.0,26.0,29.0,28.0,27.0,29.0,18.0,18.0,18.0,15.0,12.0,10.0,9.0,11.0,14.0,16.0,17.0,16.0,Sul/Sudoeste De Minas
7710.0,Alpinópolis - MG,2017,-20.859726,-46.376291,911,19.81536377904361,10.459940755569432,9.915925056624962,6.437520466717833,6.132542149861718,1.2363996016307757,0.08242664010871836,0.8242664010871836,2.6294097880248484,10.006594234971482,15.727003184289606,16.73260794206983,28.0,29.0,28.0,27.0,25.0,24.0,22.0,25.0,29.0,29.0,27.0,28.0,18.0,18.0,17.0,15.0,13.0,11.0,8.0,11.0,13.0,17.0,17.0,17.0,Sul/Sudoeste De Minas
9696.0,Alpinópolis - MG,2018,-20.859726,-46.376291,911,18.886880496243897,12.96711214710956,9.953017635634891,1.8792916794600596,1.7925550852624503,0.9974702128844333,0.2602096102628074,3.628478605487721,4.459703771402747,14.629562478939615,16.04625972462051,14.499458552691308,28.0,27.0,29.0,27.0,26.0,24.0,25.0,24.0,27.0,27.0,26.0,29.0,17.0,17.0,17.0,15.0,11.0,12.0,9.0,12.0,14.0,17.0,17.0,16.0,Sul/Sudoeste De Minas
10706.0,Alpinópolis - MG,2019,-20.859726,-46.376291,911,9.73359855303057,18.703777135853798,14.18687827454268,8.795228526898974,3.491053807217396,0.5168986095259315,1.0178926616188473,1.5109343970757996,5.598409676823116,6.417494801737431,15.944334032299883,14.08349952337557,30.0,28.0,28.0,28.0,27.0,25.0,24.0,25.0,29.0,30.0,27.0,28.0,18.0,18.0,17.0,16.0,14.0,11.0,8.0,11.0,15.0,17.0,18.0,17.0,Sul/Sudoeste De Minas
14350.0,Alpinópolis - MG,2020,-20.859726,-46.376291,911,24.874803120220196,26.953419276337975,8.163545288140863,2.531385156209911,1.6395691535497587,0.41846744100103295,0.13720244181749353,0.6242711364388845,1.4337654908235185,5.611580079689796,7.1345269745096624,20.477464441260906,28.0,26.0,28.0,27.0,25.0,25.0,25.0,26.0,30.0,29.0,28.0,28.0,18.0,18.0,16.0,14.0,11.0,11.0,10.0,11.0,15.0,17.0,17.0,17.0,Sul/Sudoeste De Minas
8823.0,Alpinópolis - MG,2021,-20.859726,-46.376291,911,14.151648213340328,17.540071399801494,9.45934748138756,1.378623087760108,1.6028568632845044,1.6692966236804225,0.2823685856713882,0.44846774905442516,1.5115024501474388,16.518561291548608,16.011959603571974,19.425296650751754,29.0,27.0,29.0,27.0,26.0,23.0,24.0,26.0,30.0,27.0,27.0,27.0,18.0,17.0,17.0,14.0,12.0,10.0,7.0,11.0,15.0,16.0,17.0,16.0,Sul/Sudoeste De Minas
8162.0,Alpinópolis - MG,2022,-20.859726,-46.376291,911,20.365499944000895,18.140130744821988,7.943893892562513,4.4170206832187375,2.5355720755600886,0.6945849447272188,0.1146402346884246,0.8968912355616648,5.671319583494002,9.043091611892939,11.133589950515546,19.04376509895598,28.0,27.0,29.0,28.0,25.0,24.0,26.0,25.0,26.0,28.0,27.0,27.0,18.0,17.0,17.0,15.0,11.0,10.0,10.0,11.0,14.0,17.0,15.0,16.0,Sul/Sudoeste De Minas
10080.0,Alpinópolis - MG,2023,-20.859726,-46.376291,911,22.51060750738511,17.270155499289505,12.121640393783244,7.4611033085361305,2.2772277936230663,1.209335255186283,0.41018389206257894,1.244695934373658,2.3338048263667517,11.987270244520134,11.937765509482267,9.236209835391271,27.0,28.0,29.0,26.0,26.0,24.0,25.0,27.0,30.0,29.0,30.0,30.0,17.0,18.0,17.0,15.0,12.0,10.0,10.0,13.0,16.0,18.0,19.0,18.0,Sul/Sudoeste De Minas
5613.0,Alterosa - MG,2012,-21.225254,-46.153194,847,26.576974094603926,7.337156558085643,10.41758547191947,5.183061337951804,4.065578553679047,5.807969442527553,1.8012057131889248,0.2058520780016656,3.2862815001532995,6.006469439620063,11.976179578970964,17.335686231297633,26.0,29.0,28.0,27.0,24.0,24.0,24.0,25.0,29.0,30.0,27.0,30.0,16.0,17.0,16.0,15.0,11.0,11.0,9.0,11.0,13.0,16.0,17.0,18.0,Sul/Sudoeste De Minas
5026.0,Alterosa - MG,2013,-21.225254,-46.153194,847,22.471909997561244,13.587666510153312,11.71283003238825,4.559707518629657,4.625032838390009,2.423569263430548,1.848706499378711,0.47687484671038893,4.030572279053011,8.387770658515146,12.47713607422732,13.398223481562399,27.0,28.0,27.0,26.0,25.0,24.0,24.0,26.0,27.0,27.0,27.0,29.0,17.0,17.0,17.0,14.0,11.0,11.0,8.0,10.0,13.0,15.0,16.0,17.0,Sul/Sudoeste De Minas
4314.0,Alterosa - MG,2014,-21.225254,-46.153194,847,11.049190904371569,9.977494389541357,9.720287062454197,9.130853979297578,2.0147893661168417,0.9966777792330853,3.815239429267642,0.932375947461295,4.854785130416902,5.851462807445042,21.75543925105329,19.901403953341205,31.0,30.0,28.0,27.0,26.0,25.0,23.0,27.0,29.0,30.0,28.0,29.0,17.0,18.0,17.0,15.0,11.0,10.0,9.0,10.0,14.0,15.0,17.0,17.0,Sul/Sudoeste De Minas
3958.0,Alterosa - MG,2015,-21.225254,-46.153194,847,8.639787420795347,17.257421315156698,14.872249006966715,3.8177522756132833,3.692216846493738,2.0381037274339224,0.9230542116234345,1.1372027605506922,9.208388589800352,5.169103585091233,17.16142345179283,16.083296808681755,31.0,28.0,27.0,27.0,24.0,24.0,24.0,27.0,28.0,30.0,29.0,29.0,18.0,17.0,17.0,15.0,12.0,10.0,10.0,11.0,15.0,16.0,18.0,17.0,Sul/Sudoeste De Minas
7507.0,Alterosa - MG,2016,-21.225254,-46.153194,847,25.227750285324756,12.803083055944025,13.174491815669596,1.0301331232846178,3.3006305554008444,7.06377029374922,0.0840925042926183,1.8220041872734547,1.5416958507698464,10.308339502636779,14.106517248402383,9.537491577251856,27.0,30.0,29.0,29.0,25.0,23.0,26.0,27.0,29.0,28.0,27.0,30.0,18.0,18.0,17.0,15.0,12.0,9.0,9.0,11.0,13.0,16.0,16.0,16.0,Sul/Sudoeste De Minas
6867.0,Alterosa - MG,2017,-21.225254,-46.153194,847,19.957591344983705,9.083969293977106,10.992366878773128,6.5309584089793535,6.49703122288788,1.6369804196178661,0.1950805718082097,1.2977099338060465,2.8329093613683387,10.525869202453068,13.587785937501156,16.861747423844143,29.0,29.0,29.0,27.0,25.0,25.0,23.0,26.0,30.0,30.0,27.0,29.0,17.0,18.0,16.0,15.0,12.0,10.0,7.0,10.0,13.0,16.0,17.0,17.0,Sul/Sudoeste De Minas
7171.0,Alterosa - MG,2018,-21.225254,-46.153194,847,16.745644022473407,11.569585069962784,11.861194025033805,1.786104849810004,1.8225559691938817,1.5236567624360884,0.43741343260653165,4.454326677469858,4.549099810347918,14.55857685944075,15.805205587329318,14.88663693389565,28.0,28.0,29.0,27.0,26.0,25.0,26.0,24.0,28.0,27.0,27.0,30.0,17.0,17.0,17.0,14.0,10.0,11.0,9.0,11.0,14.0,17.0,17.0,16.0,Sul/Sudoeste De Minas
6878.0,Alterosa - MG,2019,-21.225254,-46.153194,847,9.224157614972563,18.102984861215997,14.066457253758625,8.709999300168006,4.067224342809729,0.667638698239305,1.4350395908224125,1.841761966555349,5.51761200856814,6.806845033868666,15.156166183111727,14.40411314590948,31.0,28.0,28.0,28.0,27.0,25.0,24.0,25.0,29.0,30.0,28.0,28.0,18.0,18.0,17.0,16.0,13.0,10.0,8.0,11.0,14.0,17.0,17.0,17.0,Sul/Sudoeste De Minas
8425.0,Alterosa - MG,2020,-21.225254,-46.153194,847,23.5384938933294,27.784405957913233,7.930381211536755,2.32998816171169,1.7825812367064888,0.5333707650564535,0.1754509117596627,0.7649659485004447,1.5229139676172414,5.200364917469664,6.870657811595129,21.566425216803836,28.0,27.0,28.0,27.0,26.0,25.0,26.0,26.0,31.0,29.0,29.0,28.0,18.0,18.0,16.0,14.0,10.0,11.0,10.0,10.0,15.0,17.0,16.0,17.0,Sul/Sudoeste De Minas
4212.0,Alterosa - MG,2021,-21.225254,-46.153194,847,14.086283801624766,16.2055334064786,9.906652386981039,1.4044235834872552,1.9510554922070222,2.2285762432421268,0.42889579728306626,0.6054999443877784,1.471701292707065,16.55874146008396,15.776638371108412,19.375998220408913,29.0,27.0,29.0,27.0,26.0,24.0,24.0,27.0,31.0,27.0,28.0,28.0,18.0,17.0,17.0,13.0,11.0,10.0,7.0,11.0,15.0,16.0,16.0,16.0,Sul/Sudoeste De Minas
4126.0,Alterosa - MG,2022,-21.225254,-46.153194,847,19.95461802795139,17.38980897724894,8.478305858883953,4.524513686784918,2.6335693421719837,1.0520525389085438,0.24754176421727872,1.0589286598621415,6.002888151134991,9.007769992086502,10.981227788142608,18.668775212606754,28.0,28.0,30.0,28.0,25.0,25.0,26.0,26.0,27.0,29.0,27.0,27.0,18.0,17.0,17.0,15.0,10.0,10.0,10.0,11.0,14.0,17.0,15.0,16.0,Sul/Sudoeste De Minas
5092.0,Alterosa - MG,2023,-21.225254,-46.153194,847,20.695258675053367,16.978732763407997,12.308344394542683,6.959655247426157,2.3952520153029226,1.6462940300023745,0.6429732528576226,1.3989966354237802,2.5506958762689655,12.343672593768197,12.174097668738163,9.906026847207766,27.0,29.0,29.0,27.0,26.0,24.0,25.0,27.0,31.0,29.0,30.0,30.0,17.0,18.0,17.0,15.0,11.0,10.0,9.0,12.0,16.0,18.0,18.0,18.0,Sul/Sudoeste De Minas
5850.0,Alto Caparaó - MG,2012,-20.45877,-41.864698,1057,29.380863165567465,4.2101312356492855,9.748592454356722,4.277673564335493,10.22889333111143,2.3639774960801407,0.607879956191587,2.5816136340412776,2.3489680578964034,4.1801126455630335,23.519699455331512,6.551595003875654,23.0,25.0,24.0,24.0,21.0,20.0,20.0,19.0,22.0,25.0,22.0,26.0,12.0,13.0,12.0,11.0,8.0,8.0,6.0,7.0,9.0,11.0,13.0,13.0,Zona Da Mata
7020.0,Alto Caparaó - MG,2013,-20.45877,-41.864698,1057,17.008282756313243,7.938811499176709,13.731181249150426,5.399359288852043,4.667754830649312,2.4850352849868385,1.5780881823380462,1.5539029462569571,3.4040751786626293,5.973759193568337,12.64889034881255,23.61085924123291,24.0,25.0,23.0,22.0,22.0,20.0,19.0,20.0,21.0,21.0,23.0,24.0,13.0,13.0,13.0,10.0,8.0,8.0,6.0,7.0,9.0,11.0,12.0,13.0,Zona Da Mata
3840.0,Alto Caparaó - MG,2014,-20.45877,-41.864698,1057,8.665105569960339,5.279965786136886,14.168618951225206,13.146689408229065,1.0325739656055866,1.820310881747215,5.588673635077133,3.108367131582322,1.139024891988008,12.167341210373232,18.511815448178222,15.371513119896784,26.0,26.0,24.0,23.0,22.0,21.0,19.0,20.0,23.0,24.0,23.0,25.0,13.0,13.0,13.0,10.0,8.0,8.0,7.0,7.0,9.0,11.0,12.0,12.0,Zona Da Mata
3720.0,Alto Caparaó - MG,2015,-20.45877,-41.864698,1057,4.925716444298229,14.847894965986363,13.23841519890919,8.436505383582675,10.054828312628183,2.6972055564325212,2.0428016190981477,1.4945171434363065,5.9515390878402235,5.854262282118518,15.387336617024877,15.068977388644766,28.0,25.0,24.0,23.0,21.0,20.0,20.0,21.0,23.0,25.0,25.0,25.0,13.0,13.0,12.0,11.0,9.0,8.0,7.0,8.0,10.0,12.0,13.0,13.0,Zona Da Mata
6720.0,Alto Caparaó - MG,2016,-20.45877,-41.864698,1057,25.264807562516918,5.684021818059295,8.429061563834054,4.609876090390096,1.5813815184437658,3.953453653833671,0.790690759221883,1.0443085123334226,4.594957340446464,7.086379190833939,20.625093118585095,16.335968871501397,24.0,26.0,25.0,25.0,22.0,19.0,20.0,21.0,22.0,22.0,23.0,25.0,14.0,13.0,13.0,11.0,9.0,6.0,6.0,7.0,10.0,12.0,12.0,13.0,Zona Da Mata
3880.0,Alto Caparaó - MG,2017,-20.45877,-41.864698,1057,8.812298107458753,11.318907197508134,10.927249503843301,7.940859589648945,7.157544202319278,2.996181393887364,3.192010053962839,0.7931068670226761,2.212866006557697,8.293351364541742,16.98815246271215,19.36747325053712,26.0,25.0,25.0,23.0,22.0,21.0,18.0,20.0,22.0,24.0,22.0,24.0,13.0,14.0,12.0,11.0,9.0,7.0,5.0,7.0,8.0,11.0,12.0,13.0,Zona Da Mata
4350.0,Alto Caparaó - MG,2018,-20.45877,-41.864698,1057,10.171243635185261,20.82713994014164,13.932149141431871,7.980613962231143,3.7092085312511585,0.9886914586584435,0.9563812806737021,4.342487723943576,3.9095315361537173,8.297253312070255,11.96122828436264,12.924071193896586,25.0,23.0,24.0,22.0,22.0,21.0,21.0,19.0,22.0,22.0,22.0,25.0,13.0,13.0,13.0,10.0,8.0,8.0,6.0,8.0,9.0,12.0,12.0,12.0,Zona Da Mata
