target,Municipio,Ano,latitude,longitude,altitude,precipitacao (mm),temperatura minima (ºC),temperatura maxima (ºC),Mesorregião
8784.0,Araponga - MG,2020,-20.662914,-42.498992,1218,147.11666703224182,11.666666666666666,24.416666666666668,Zona Da Mata
5496.0,Araponga - MG,2021,-20.662914,-42.498992,1218,123.05000201861064,11.333333333333334,24.083333333333332,Zona Da Mata
6086.0,Araponga - MG,2022,-20.662914,-42.498992,1218,132.36666504542032,11.5,24.083333333333332,Zona Da Mata
6150.0,Araponga - MG,2023,-20.662914,-42.498992,1218,85.96666685740153,12.416666666666666,24.833333333333332,Zona Da Mata
5274.0,Araxá - MG,2019,-19.636342,-46.972176,1025,105.20833170413971,15.583333333333334,26.75,Triângulo Mineiro/Alto Paranaíba
6076.0,Araxá - MG,2020,-19.636342,-46.972176,1025,133.21666597326598,15.166666666666666,26.666666666666668,Triângulo Mineiro/Alto Paranaíba
4254.0,Araxá - MG,2021,-19.636342,-46.972176,1025,111.93333274126053,14.75,26.5,Triângulo Mineiro/Alto Paranaíba
3668.0,Araxá - MG,2022,-19.636342,-46.972176,1025,143.11666576067606,14.916666666666666,26.083333333333332,Triângulo Mineiro/Alto Paranaíba
6067.0,Araxá - MG,2023,-19.636342,-46.972176,1025,127.81666624546051,15.5,26.916666666666668,Triângulo Mineiro/Alto Paranaíba
5356.0,Areado - MG,2019,-21.355848,-46.142393,815,109.29999955495198,14.833333333333334,27.75,Sul/Sudoeste De Minas
5174.0,Areado - MG,2020,-21.355848,-46.142393,815,116.2333334883054,14.5,27.583333333333332,Sul/Sudoeste De Minas
3000.0,Areado - MG,2021,-21.355848,-46.142393,815,98.65833342075348,14.083333333333334,27.333333333333332,Sul/Sudoeste De Minas
2360.0,Areado - MG,2022,-21.355848,-46.142393,815,120.44999911387761,14.333333333333334,27.333333333333332,Sul/Sudoeste De Minas
4627.0,Areado - MG,2023,-21.355848,-46.142393,815,118.5166670481364,15.083333333333334,28.083333333333332,Sul/Sudoeste De Minas
3780.0,Bambuí - MG,2019,-20.110974,-45.998882,793,97.88333173592885,14.75,28.5,Oeste De Minas
6152.0,Bambuí - MG,2020,-20.110974,-45.998882,793,124.72500163316727,14.25,28.25,Oeste De Minas
4481.0,Bambuí - MG,2021,-20.110974,-45.998882,793,102.54166783889134,13.916666666666666,27.916666666666668,Oeste De Minas
4725.0,Bambuí - MG,2022,-20.110974,-45.998882,793,126.24999928474426,14.0,28.083333333333332,Oeste De Minas
4575.0,Bambuí - MG,2023,-20.110974,-45.998882,793,110.55833021799724,14.833333333333334,28.583333333333332,Oeste De Minas
21120.0,Boa Esperança - MG,2019,-21.048396,-45.621467,872,104.79166809717815,14.5,27.833333333333332,Sul/Sudoeste De Minas
32393.0,Boa Esperança - MG,2020,-21.048396,-45.621467,872,126.97499998410542,13.916666666666666,27.583333333333332,Sul/Sudoeste De Minas
21209.0,Boa Esperança - MG,2021,-21.048396,-45.621467,872,107.60000093777974,13.666666666666666,27.416666666666668,Sul/Sudoeste De Minas
13928.0,Boa Esperança - MG,2022,-21.048396,-45.621467,872,122.85833668708801,13.666666666666666,27.25,Sul/Sudoeste De Minas
13608.0,Boa Esperança - MG,2023,-21.048396,-45.621467,872,113.21666693687439,14.75,28.083333333333332,Sul/Sudoeste De Minas
6782.0,Bom Jesus da Penha - MG,2019,-21.013714,-46.529271,1001,106.63333320617676,14.166666666666666,26.583333333333332,Sul/Sudoeste De Minas
7138.0,Bom Jesus da Penha - MG,2020,-21.013714,-46.529271,1001,116.45000050465266,13.666666666666666,26.333333333333332,Sul/Sudoeste De Minas
4277.0,Bom Jesus da Penha - MG,2021,-21.013714,-46.529271,1001,97.6749995748202,13.333333333333334,26.083333333333332,Sul/Sudoeste De Minas
3170.0,Bom Jesus da Penha - MG,2022,-21.013714,-46.529271,1001,122.23333207766215,13.583333333333334,26.083333333333332,Sul/Sudoeste De Minas
2640.0,Bom Jesus da Penha - MG,2023,-21.013714,-46.529271,1001,119.87499916553497,14.333333333333334,26.75,Sul/Sudoeste De Minas
4425.0,Bom Sucesso - MG,2019,-21.026421,-44.783983,881,122.70000004768372,14.833333333333334,27.333333333333332,Oeste De Minas
5943.0,Bom Sucesso - MG,2020,-21.026421,-44.783983,881,163.04166905085245,14.083333333333334,26.916666666666668,Oeste De Minas
3912.0,Bom Sucesso - MG,2021,-21.026421,-44.783983,881,139.52500170469284,13.833333333333334,26.416666666666668,Oeste De Minas
4234.0,Bom Sucesso - MG,2022,-21.026421,-44.783983,881,153.79166501760483,13.916666666666666,26.75,Oeste De Minas
5025.0,Bom Sucesso - MG,2023,-21.026421,-44.783983,881,127.25833352406819,14.916666666666666,27.416666666666668,Oeste De Minas
11520.0,Botelhos - MG,2019,-21.636657,-46.419257,975,111.04166682561238,14.666666666666666,27.166666666666668,Sul/Sudoeste De Minas
12692.0,Botelhos - MG,2020,-21.636657,-46.419257,975,110.45000048478444,14.166666666666666,27.083333333333332,Sul/Sudoeste De Minas
8883.0,Botelhos - MG,2021,-21.636657,-46.419257,975,95.69999972979228,13.833333333333334,26.5,Sul/Sudoeste De Minas
6291.0,Botelhos - MG,2022,-21.636657,-46.419257,975,119.90000182390213,14.0,26.5,Sul/Sudoeste De Minas
8203.0,Botelhos - MG,2023,-21.636657,-46.419257,975,122.82499837875366,14.75,27.5,Sul/Sudoeste De Minas
3120.0,Bueno Brandão - MG,2019,-22.486163,-46.355516,1234,110.55833427111308,12.25,24.333333333333332,Sul/Sudoeste De Minas
3600.0,Bueno Brandão - MG,2020,-22.486163,-46.355516,1234,108.15000110864639,12.0,24.166666666666668,Sul/Sudoeste De Minas
2520.0,Bueno Brandão - MG,2021,-22.486163,-46.355516,1234,92.86666675408681,11.583333333333334,23.75,Sul/Sudoeste De Minas
2938.0,Bueno Brandão - MG,2022,-22.486163,-46.355516,1234,114.1083350578944,11.75,23.5,Sul/Sudoeste De Minas
2815.0,Bueno Brandão - MG,2023,-22.486163,-46.355516,1234,122.29166666666667,12.5,24.416666666666668,Sul/Sudoeste De Minas
2477.0,Buritizeiro - MG,2019,-17.285924,-45.191762,714,69.73333417375882,16.333333333333332,30.666666666666668,Norte De Minas
4356.0,Buritizeiro - MG,2020,-17.285924,-45.191762,714,101.68333206574123,16.0,30.0,Norte De Minas
3510.0,Buritizeiro - MG,2021,-17.285924,-45.191762,714,98.52500023444493,15.583333333333334,30.0,Norte De Minas
3510.0,Buritizeiro - MG,2022,-17.285924,-45.191762,714,92.13333383202553,15.833333333333334,30.166666666666668,Norte De Minas
3510.0,Buritizeiro - MG,2023,-17.285924,-45.191762,714,79.07500075300534,16.416666666666668,30.666666666666668,Norte De Minas
